id,severity_type,fault_severity,location
7586,severity_type 1,,location 653
4636,severity_type 2,,location 653
4278,severity_type 1,1.0,location 653
6054,severity_type 2,2.0,location 653
14701,severity_type 1,1.0,location 653
15961,severity_type 2,,location 653
10092,severity_type 1,,location 653
17969,severity_type 2,,location 653
11945,severity_type 2,,location 653
1421,severity_type 1,2.0,location 653
13492,severity_type 1,1.0,location 653
10334,severity_type 1,,location 653
11257,severity_type 2,,location 653
8111,severity_type 2,,location 653
11630,severity_type 1,,location 653
4111,severity_type 1,,location 653
8343,severity_type 1,,location 653
664,severity_type 1,,location 653
11676,severity_type 1,,location 653
819,severity_type 2,,location 653
17740,severity_type 1,,location 653
560,severity_type 2,,location 653
4051,severity_type 2,0.0,location 653
16380,severity_type 1,,location 653
9198,severity_type 1,2.0,location 653
7292,severity_type 1,0.0,location 653
4685,severity_type 2,0.0,location 653
9940,severity_type 1,,location 653
14017,severity_type 2,,location 653
3472,severity_type 2,,location 653
1645,severity_type 2,1.0,location 653
7628,severity_type 1,,location 653
15586,severity_type 1,,location 653
14783,severity_type 1,1.0,location 653
12336,severity_type 1,0.0,location 653
2463,severity_type 1,,location 653
8931,severity_type 1,,location 653
2687,severity_type 1,,location 653
14188,severity_type 1,,location 653
9407,severity_type 1,1.0,location 653
11913,severity_type 1,,location 653
5165,severity_type 1,,location 653
16469,severity_type 1,,location 653
9252,severity_type 2,,location 653
4675,severity_type 1,2.0,location 653
15752,severity_type 2,,location 653
260,severity_type 2,0.0,location 653
167,severity_type 1,,location 653
7106,severity_type 1,,location 653
2470,severity_type 1,,location 653
6087,severity_type 2,,location 653
9074,severity_type 1,,location 653
16088,severity_type 1,1.0,location 653
16254,severity_type 1,,location 653
9675,severity_type 1,1.0,location 653
12749,severity_type 2,,location 653
11941,severity_type 1,,location 653
1140,severity_type 1,,location 653
8391,severity_type 1,,location 653
9296,severity_type 1,,location 653
9438,severity_type 1,,location 653
6976,severity_type 2,,location 653
663,severity_type 1,0.0,location 653
12657,severity_type 1,0.0,location 653
18251,severity_type 1,,location 653
3462,severity_type 2,1.0,location 653
2003,severity_type 1,,location 653
15613,severity_type 1,0.0,location 653
18359,severity_type 2,,location 653
16906,severity_type 2,2.0,location 653
696,severity_type 2,,location 653
9199,severity_type 2,0.0,location 653
4126,severity_type 2,2.0,location 653
3872,severity_type 2,,location 653
8708,severity_type 2,,location 653
11628,severity_type 1,,location 653
7536,severity_type 2,,location 653
13661,severity_type 1,1.0,location 653
16477,severity_type 1,,location 653
5306,severity_type 5,1.0,location 654
12715,severity_type 1,,location 654
17729,severity_type 1,,location 655
437,severity_type 1,0.0,location 655
627,severity_type 1,,location 655
9993,severity_type 1,,location 655
6198,severity_type 1,1.0,location 655
72,severity_type 1,,location 655
13663,severity_type 1,2.0,location 655
15302,severity_type 1,,location 655
6169,severity_type 1,0.0,location 655
8455,severity_type 1,,location 655
9967,severity_type 2,,location 655
17431,severity_type 1,0.0,location 655
7868,severity_type 2,0.0,location 655
12003,severity_type 1,1.0,location 655
16413,severity_type 1,,location 655
9963,severity_type 1,,location 655
873,severity_type 1,1.0,location 655
13071,severity_type 1,0.0,location 655
9858,severity_type 1,,location 655
17649,severity_type 1,,location 656
2956,severity_type 1,0.0,location 657
538,severity_type 1,,location 657
11136,severity_type 1,,location 657
15648,severity_type 1,,location 657
15699,severity_type 1,,location 657
3145,severity_type 1,,location 657
18362,severity_type 1,,location 657
16988,severity_type 2,0.0,location 657
7994,severity_type 4,,location 657
1470,severity_type 1,1.0,location 657
3537,severity_type 2,,location 657
13833,severity_type 1,,location 657
5696,severity_type 4,0.0,location 657
11210,severity_type 1,0.0,location 658
904,severity_type 1,,location 658
17563,severity_type 1,,location 658
16354,severity_type 1,0.0,location 658
6746,severity_type 1,,location 658
17655,severity_type 2,,location 658
9224,severity_type 1,0.0,location 658
15675,severity_type 1,,location 659
15358,severity_type 1,,location 659
546,severity_type 1,,location 659
4153,severity_type 1,,location 659
15484,severity_type 1,,location 659
8554,severity_type 1,1.0,location 659
12467,severity_type 1,,location 659
15629,severity_type 1,,location 659
9693,severity_type 1,,location 66
4531,severity_type 1,0.0,location 660
4784,severity_type 1,,location 660
11222,severity_type 1,,location 660
13115,severity_type 1,,location 661
10349,severity_type 1,,location 661
15546,severity_type 2,,location 661
311,severity_type 1,,location 661
1668,severity_type 1,,location 661
3539,severity_type 1,0.0,location 661
10966,severity_type 4,0.0,location 661
14406,severity_type 1,0.0,location 661
2439,severity_type 4,0.0,location 661
15692,severity_type 2,,location 661
5663,severity_type 2,1.0,location 661
6929,severity_type 2,,location 661
4266,severity_type 1,1.0,location 661
12343,severity_type 1,,location 661
2537,severity_type 2,1.0,location 661
11020,severity_type 1,1.0,location 661
3917,severity_type 2,0.0,location 661
16009,severity_type 2,0.0,location 661
13472,severity_type 2,0.0,location 661
18438,severity_type 2,,location 661
1130,severity_type 1,,location 661
758,severity_type 2,,location 661
11753,severity_type 4,1.0,location 661
13255,severity_type 4,,location 661
17541,severity_type 4,,location 661
2680,severity_type 1,0.0,location 662
743,severity_type 1,,location 662
17009,severity_type 1,0.0,location 662
18446,severity_type 1,,location 662
17575,severity_type 1,,location 662
12109,severity_type 1,0.0,location 662
3466,severity_type 1,,location 662
5919,severity_type 1,,location 662
1855,severity_type 1,1.0,location 662
10454,severity_type 1,,location 662
2679,severity_type 1,,location 662
11625,severity_type 1,,location 662
2948,severity_type 1,,location 662
3455,severity_type 1,1.0,location 662
7214,severity_type 1,,location 662
17519,severity_type 1,0.0,location 662
6984,severity_type 1,0.0,location 663
5265,severity_type 1,0.0,location 663
1365,severity_type 1,,location 663
8690,severity_type 1,,location 663
14689,severity_type 1,,location 663
1080,severity_type 1,0.0,location 664
12291,severity_type 1,0.0,location 664
11760,severity_type 1,,location 664
4573,severity_type 1,0.0,location 664
17926,severity_type 1,,location 664
10537,severity_type 1,0.0,location 664
7829,severity_type 1,0.0,location 664
1965,severity_type 1,0.0,location 664
4792,severity_type 1,0.0,location 664
1828,severity_type 1,0.0,location 664
6299,severity_type 1,,location 664
13638,severity_type 1,0.0,location 665
13435,severity_type 1,,location 665
1939,severity_type 1,,location 665
12208,severity_type 1,,location 665
1002,severity_type 1,1.0,location 665
11572,severity_type 1,,location 665
17354,severity_type 1,,location 665
18327,severity_type 1,,location 665
212,severity_type 1,0.0,location 665
3968,severity_type 1,0.0,location 665
2940,severity_type 1,0.0,location 666
6734,severity_type 1,1.0,location 666
3144,severity_type 1,,location 666
3664,severity_type 1,,location 666
1778,severity_type 1,2.0,location 667
14405,severity_type 1,,location 667
4577,severity_type 1,2.0,location 667
17455,severity_type 1,,location 667
6640,severity_type 1,0.0,location 667
12079,severity_type 1,2.0,location 668
2955,severity_type 1,,location 668
3549,severity_type 1,,location 668
17092,severity_type 1,,location 669
2723,severity_type 2,1.0,location 67
2768,severity_type 1,0.0,location 67
15864,severity_type 1,,location 670
5118,severity_type 1,,location 670
619,severity_type 1,,location 670
5393,severity_type 1,1.0,location 670
4406,severity_type 1,,location 671
5804,severity_type 1,0.0,location 671
7349,severity_type 1,,location 671
4341,severity_type 1,,location 671
8836,severity_type 1,,location 671
16500,severity_type 1,,location 671
17912,severity_type 1,,location 671
6534,severity_type 1,0.0,location 672
8369,severity_type 1,1.0,location 672
5887,severity_type 1,0.0,location 672
16826,severity_type 1,,location 672
15016,severity_type 1,,location 672
1394,severity_type 1,,location 672
3644,severity_type 1,,location 672
11245,severity_type 1,0.0,location 673
3497,severity_type 1,0.0,location 673
7633,severity_type 1,,location 673
11757,severity_type 1,1.0,location 673
3972,severity_type 1,,location 673
9569,severity_type 1,,location 673
9046,severity_type 1,,location 673
2836,severity_type 1,0.0,location 673
6219,severity_type 1,2.0,location 674
3116,severity_type 1,,location 674
12627,severity_type 1,,location 674
2244,severity_type 1,,location 674
5692,severity_type 1,2.0,location 674
13482,severity_type 1,,location 674
17527,severity_type 1,1.0,location 675
8040,severity_type 1,1.0,location 675
5832,severity_type 1,,location 675
12960,severity_type 1,,location 675
2651,severity_type 1,,location 675
14091,severity_type 1,,location 676
16375,severity_type 1,,location 676
16803,severity_type 1,,location 676
2983,severity_type 1,1.0,location 676
3087,severity_type 1,,location 676
2211,severity_type 1,,location 676
14146,severity_type 1,0.0,location 676
3414,severity_type 1,,location 676
3712,severity_type 1,,location 676
7817,severity_type 1,,location 676
7854,severity_type 1,,location 677
16697,severity_type 1,1.0,location 678
7312,severity_type 1,,location 678
5173,severity_type 1,,location 678
13794,severity_type 1,1.0,location 678
10898,severity_type 1,,location 679
17820,severity_type 1,,location 679
2589,severity_type 1,1.0,location 679
10932,severity_type 1,1.0,location 679
11767,severity_type 1,,location 68
771,severity_type 1,,location 68
4823,severity_type 2,,location 68
2715,severity_type 1,1.0,location 68
11329,severity_type 1,0.0,location 680
10124,severity_type 1,,location 680
10840,severity_type 1,,location 680
10296,severity_type 1,1.0,location 680
3111,severity_type 1,0.0,location 681
7294,severity_type 1,,location 681
2957,severity_type 1,,location 681
1096,severity_type 1,,location 681
1823,severity_type 1,,location 681
12365,severity_type 1,0.0,location 682
6926,severity_type 1,0.0,location 682
2902,severity_type 1,,location 682
7308,severity_type 1,,location 682
5130,severity_type 1,,location 683
9171,severity_type 1,,location 683
5093,severity_type 1,,location 683
5739,severity_type 1,,location 683
3572,severity_type 1,0.0,location 683
14461,severity_type 1,0.0,location 684
12133,severity_type 1,,location 684
7480,severity_type 2,0.0,location 684
151,severity_type 2,,location 684
901,severity_type 2,0.0,location 684
8271,severity_type 2,,location 684
12687,severity_type 2,,location 684
15387,severity_type 2,0.0,location 684
6307,severity_type 1,,location 684
7410,severity_type 2,,location 684
995,severity_type 2,,location 684
7067,severity_type 2,0.0,location 684
13207,severity_type 1,,location 684
16047,severity_type 1,,location 684
7033,severity_type 2,0.0,location 684
15630,severity_type 2,,location 684
6413,severity_type 1,,location 684
9259,severity_type 1,,location 684
15899,severity_type 1,0.0,location 684
3239,severity_type 1,,location 684
10526,severity_type 1,0.0,location 684
12823,severity_type 2,,location 684
11542,severity_type 1,,location 684
3492,severity_type 2,,location 684
2126,severity_type 1,,location 684
13591,severity_type 1,,location 684
4774,severity_type 2,,location 684
10393,severity_type 1,,location 684
7497,severity_type 2,0.0,location 684
3102,severity_type 1,,location 684
16018,severity_type 2,,location 684
5070,severity_type 1,0.0,location 684
1073,severity_type 2,,location 684
2080,severity_type 2,,location 684
4175,severity_type 2,1.0,location 684
4200,severity_type 1,1.0,location 684
18228,severity_type 1,2.0,location 684
12136,severity_type 1,,location 684
8644,severity_type 1,,location 684
9347,severity_type 2,1.0,location 684
4616,severity_type 2,,location 684
1819,severity_type 2,,location 684
13066,severity_type 2,,location 684
4181,severity_type 2,,location 684
4886,severity_type 1,1.0,location 684
9975,severity_type 2,,location 684
465,severity_type 2,2.0,location 684
15826,severity_type 1,,location 684
4907,severity_type 1,,location 684
10222,severity_type 2,,location 684
11026,severity_type 1,,location 684
9216,severity_type 2,,location 684
8135,severity_type 2,,location 684
14654,severity_type 2,1.0,location 684
17486,severity_type 2,,location 684
17868,severity_type 2,,location 684
14427,severity_type 2,,location 684
12088,severity_type 2,2.0,location 684
7558,severity_type 1,2.0,location 684
3945,severity_type 2,2.0,location 684
5776,severity_type 2,,location 684
15456,severity_type 1,2.0,location 684
12338,severity_type 1,2.0,location 684
2316,severity_type 1,,location 684
8702,severity_type 2,,location 684
9804,severity_type 2,2.0,location 684
17700,severity_type 1,,location 684
798,severity_type 2,,location 684
15182,severity_type 2,,location 684
14110,severity_type 1,,location 684
10589,severity_type 2,,location 684
10744,severity_type 1,,location 684
